energy	num_occurrences	sample
-4.000000	29	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
-2.000000	5	[1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1]
-2.000000	1	[0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 1]
-2.000000	1	[0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 1]
-2.000000	1	[1 1 0 0 0 0 1 1 0 1 0 0 1 0 0 0]
-4.000000	1	[1 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0]
-2.000000	1	[1 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0]
-4.000000	5	[1 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0]
-4.000000	2	[1 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0]
-2.000000	1	[1 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0]
-2.000000	2	[1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1]
0.000000	2	[1 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0]
-4.000000	4	[0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0]
-4.000000	7	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
-2.000000	48	[0 0 1 0 1 1 0 0 0 0 0 1 0 1 0 0]
-4.000000	1	[0 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0]
-2.000000	14	[0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0]
-2.000000	32	[0 0 1 0 1 0 0 0 0 0 1 1 1 0 0 0]
-4.000000	2	[0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 1]
-2.000000	63	[0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 1]
-4.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 1]
-2.000000	1	[1 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0]
-4.000000	2	[0 1 0 0 0 0 0 1 1 0 0 0 0 0 1 1]
-4.000000	1	[1 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0]
0.000000	2	[0 1 0 0 0 0 1 1 1 0 0 0 1 0 1 0]
0.000000	9	[0 1 0 0 0 0 1 1 1 0 0 0 0 0 1 1]
-4.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 1]
-6.000000	1	[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1]
-6.000000	2	[0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0]
-8.000000	1	[0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0]
-6.000000	6	[0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0]
-6.000000	10	[0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0]
-6.000000	1	[0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1]
-6.000000	8	[0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0]
-6.000000	6	[0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1]
-6.000000	4	[0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0]
-6.000000	2	[0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0]
-6.000000	1	[0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0]
-6.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0]
-6.000000	3	[0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0]
-6.000000	2	[0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0]
0.000000	45	[1 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0]
2.000000	100	[1 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
0.000000	1	[0 1 0 0 0 0 1 1 1 0 0 0 1 0 1 0]
0.000000	4	[1 0 1 0 1 0 0 0 0 0 0 1 0 1 0 1]
0.000000	3	[0 1 0 0 0 0 0 1 1 1 0 0 1 0 1 0]
-8.000000	1	[0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0]
-6.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0]
-4.000000	1	[0 1 0 0 0 0 0 1 0 1 0 0 1 0 1 0]
