-6.000000	0	28	[1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0]
-6.000000	0	18	[0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1]
-6.000000	0	14	[0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1]
-6.000000	0	114	[0 0 1 1 1 0 0 0 0 0 0 1 0 1 0 0]
-6.000000	0	43	[0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0]
-6.000000	0	57	[0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0]
-6.000000	0	36	[0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1]
-6.000000	0	13	[0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1]
-6.000000	0	51	[0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0]
-6.000000	0	29	[0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1]
-6.000000	0	33	[0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0]
-6.000000	0	20	[0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0]
-6.000000	0	21	[0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0]
-6.000000	0	50	[0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1]
-6.000000	0	45	[0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0]
-6.000000	0	5	[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1]
-6.000000	0	26	[1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0]
-6.000000	0	32	[0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1]
-6.000000	0	22	[0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0]
-6.000000	0	44	[0 0 1 0 1 0 0 0 0 0 0 1 1 1 0 0]
-6.000000	0	51	[1 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0]
-6.000000	0	24	[0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0]
-6.000000	0	14	[0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0]
-6.000000	0	20	[1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0]
-6.000000	0	37	[0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1]
-6.000000	0	15	[1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0]
-6.000000	0	19	[1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0]
-6.000000	0	39	[0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 1]
-4.000000	0	31	[0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0]
-4.000000	0	6	[0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0]
-4.000000	0	1	[0 1 0 0 0 0 0 1 1 0 1 0 1 0 0 0]
-4.000000	0	6	[0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0]
-4.000000	0	14	[0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0]
-4.000000	0	5	[0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0]
-4.000000	0	4	[0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0]
-4.000000	0	17	[0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0]
-4.000000	0	23	[1 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0]
-4.000000	0	41	[0 0 0 1 0 1 0 1 1 0 0 0 0 0 1 0]
-4.000000	0	29	[0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 0]
-4.000000	0	8	[0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0]
-4.000000	0	7	[0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0]
-4.000000	0	11	[1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0]
-4.000000	0	26	[0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0]
-4.000000	0	11	[0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0]
-4.000000	0	20	[0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0]
-4.000000	0	22	[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0]
-4.000000	0	10	[0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0]
-4.000000	0	5	[0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0]
-4.000000	0	5	[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0]
-4.000000	0	4	[0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0]
-4.000000	0	31	[0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0]
-4.000000	0	12	[0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0]
-4.000000	0	6	[0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0]
-4.000000	0	2	[0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0]
-4.000000	0	3	[0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0]
-4.000000	0	5	[1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0]
-4.000000	0	3	[0 1 0 0 0 0 0 1 1 0 1 0 0 0 1 0]
-4.000000	0	30	[0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0]
-4.000000	0	7	[1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0]
-4.000000	0	2	[0 1 0 0 0 0 0 1 0 0 1 0 1 0 1 0]
-4.000000	0	14	[0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0]
-4.000000	0	14	[0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0]
-4.000000	0	3	[0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0]
-4.000000	0	15	[0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0]
-4.000000	0	2	[1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0]
-4.000000	0	25	[0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0]
-4.000000	0	6	[0 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0]
-4.000000	0	2	[1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0]
-4.000000	0	31	[0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0]
-4.000000	0	40	[1 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0]
-4.000000	0	2	[0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0]
-4.000000	0	11	[0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0]
-4.000000	0	18	[0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0]
-4.000000	0	15	[0 1 0 1 0 1 0 0 1 0 0 0 0 0 1 0]
-4.000000	0	7	[0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0]
-4.000000	0	12	[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0]
-4.000000	0	1	[0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0]
-4.000000	0	10	[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
-4.000000	0	37	[0 0 1 1 1 0 0 0 0 0 1 0 0 1 0 0]
-4.000000	0	20	[0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0]
-4.000000	0	13	[0 1 0 1 0 1 0 0 0 0 0 0 0 0 1 0]
-4.000000	0	24	[0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
-4.000000	0	10	[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
-4.000000	0	7	[0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0]
-4.000000	0	1	[0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0]
-4.000000	0	3	[0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0]
-4.000000	0	2	[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
-4.000000	0	2	[0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0]
-4.000000	0	1	[0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
-4.000000	0	15	[1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0]
-4.000000	0	25	[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0]
-4.000000	0	5	[1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0]
-4.000000	0	8	[0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0]
-4.000000	0	16	[0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0]
-4.000000	0	5	[1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0]
-4.000000	0	7	[0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0]
-4.000000	0	8	[0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0]
-4.000000	0	2	[0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0]
-4.000000	0	27	[0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0]
-4.000000	0	10	[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
-4.000000	0	8	[0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0]
-4.000000	0	32	[0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0]
-4.000000	0	3	[1 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0]
-4.000000	0	1	[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0]
-4.000000	0	9	[0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0]
-4.000000	0	1	[0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
-4.000000	0	16	[0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0]
-4.000000	0	23	[0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1]
-4.000000	0	7	[0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0]
-4.000000	0	2	[0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0]
-4.000000	0	15	[0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0]
-4.000000	0	4	[1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
-4.000000	0	4	[0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0]
-4.000000	0	8	[0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0]
-4.000000	0	7	[0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0]
-4.000000	0	3	[0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0]
-4.000000	0	17	[1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0]
-4.000000	0	8	[1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0]
-4.000000	0	1	[0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
-4.000000	0	9	[0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0]
-4.000000	0	4	[1 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0]
-4.000000	0	7	[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
-4.000000	0	1	[0 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0]
-4.000000	0	7	[0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0]
-4.000000	0	13	[0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0]
-4.000000	0	6	[1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0]
-4.000000	0	16	[0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0]
-4.000000	0	5	[0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0]
-4.000000	0	6	[0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
-4.000000	0	9	[0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
-4.000000	0	8	[0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0]
-4.000000	0	3	[0 1 0 0 0 0 1 1 1 0 0 0 0 0 1 0]
-4.000000	0	6	[0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0]
-4.000000	0	8	[0 1 0 0 0 1 0 1 0 0 0 0 1 0 1 0]
-4.000000	0	2	[0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0]
-4.000000	0	9	[0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0]
-4.000000	0	2	[0 1 0 0 0 1 0 1 1 0 0 0 0 0 1 0]
-4.000000	0	13	[1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0]
-4.000000	0	12	[0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0]
-4.000000	0	1	[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0]
-4.000000	0	15	[0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0]
-4.000000	0	5	[0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0]
-4.000000	0	4	[0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0]
-4.000000	0	8	[1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0]
-4.000000	0	5	[1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0]
-4.000000	0	5	[0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0]
-4.000000	0	14	[0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0]
-4.000000	0	15	[1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0]
-4.000000	0	3	[1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0]
-4.000000	0	2	[0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0]
-4.000000	0	22	[0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1]
-4.000000	0	15	[0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0]
-4.000000	0	27	[0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0]
-4.000000	0	3	[1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0]
-4.000000	0	4	[0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0]
-4.000000	0	28	[1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0]
-4.000000	0	4	[0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0]
-4.000000	0	17	[0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0]
-4.000000	0	9	[0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 1]
-4.000000	0	6	[0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1]
-4.000000	0	5	[1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0]
-4.000000	0	7	[1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0]
-4.000000	0	4	[0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0]
-4.000000	0	4	[1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
-4.000000	0	6	[0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0]
-4.000000	0	10	[0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0]
-4.000000	0	1	[0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1]
-4.000000	0	5	[1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0]
-4.000000	0	2	[1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1]
-4.000000	0	8	[0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0]
-4.000000	0	7	[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0]
-4.000000	0	11	[1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0]
-4.000000	0	10	[0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0]
-4.000000	0	6	[0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0]
-4.000000	0	3	[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1]
-4.000000	0	3	[0 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0]
-4.000000	0	5	[0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0]
-4.000000	0	22	[0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0]
-4.000000	0	19	[0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1]
-4.000000	0	15	[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
-4.000000	0	3	[1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0]
-4.000000	0	22	[1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0]
-4.000000	0	10	[0 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0]
-4.000000	0	23	[0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0]
-4.000000	0	18	[0 0 0 1 1 0 0 0 0 0 1 1 0 1 0 0]
-4.000000	0	4	[0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1]
-4.000000	0	5	[0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0]
-4.000000	0	2	[1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0]
-4.000000	0	8	[0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0]
-4.000000	0	13	[0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0]
-4.000000	0	1	[1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0]
-4.000000	0	3	[0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1]
-4.000000	0	7	[0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0]
-4.000000	0	19	[1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0]
-4.000000	0	24	[0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0]
-4.000000	0	8	[0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0]
-4.000000	0	6	[0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0]
-4.000000	0	6	[1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0]
-4.000000	0	1	[0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
-4.000000	0	1	[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
-4.000000	0	6	[0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0]
-4.000000	0	6	[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
-4.000000	0	6	[0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0]
-4.000000	0	2	[1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0]
-4.000000	0	3	[0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]
-4.000000	0	5	[1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0]
-4.000000	0	5	[0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1]
-4.000000	0	11	[0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1]
-4.000000	0	11	[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1]
-4.000000	0	6	[1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
-4.000000	0	8	[0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 1]
-4.000000	0	2	[0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1]
-4.000000	0	16	[0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0]
-4.000000	0	27	[0 0 0 1 0 1 0 0 0 0 0 0 0 1 1 0]
-4.000000	0	13	[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
-4.000000	0	11	[1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0]
-4.000000	0	6	[0 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0]
-4.000000	0	4	[1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0]
-4.000000	0	1	[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1]
-4.000000	0	1	[0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1]
-4.000000	0	7	[0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0]
-4.000000	0	7	[0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 1]
-4.000000	0	2	[0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0]
-4.000000	0	2	[0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1]
-4.000000	0	3	[0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0]
-4.000000	0	2	[1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0]
-4.000000	0	3	[0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0]
-4.000000	0	10	[1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0]
-4.000000	0	10	[0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0]
-4.000000	0	2	[0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0]
-4.000000	0	32	[0 0 1 0 1 0 0 0 0 0 1 1 1 0 0 0]
-4.000000	0	6	[0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0]
-4.000000	0	1	[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
-4.000000	0	17	[0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0]
-4.000000	0	13	[0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0]
-4.000000	0	8	[0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0]
-4.000000	0	23	[0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0]
-4.000000	0	5	[0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0]
-4.000000	0	15	[0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1]
-4.000000	0	7	[0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0]
-4.000000	0	6	[0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0]
-4.000000	0	6	[0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
-4.000000	0	20	[0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0]
-4.000000	0	11	[0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0]
-4.000000	0	8	[1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
-4.000000	0	1	[1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
-4.000000	0	8	[1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0]
-4.000000	0	3	[0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0]
-4.000000	0	5	[0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1]
-4.000000	0	3	[0 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
-4.000000	0	17	[0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0]
-4.000000	0	27	[0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1]
-4.000000	0	2	[0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0]
-4.000000	0	4	[0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
-4.000000	0	2	[0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1]
-4.000000	0	8	[0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0]
-4.000000	0	6	[1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0]
-4.000000	0	2	[1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]
-4.000000	0	21	[0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0]
-4.000000	0	28	[0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1]
-4.000000	0	2	[0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1]
-4.000000	0	3	[0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 1]
-4.000000	0	28	[0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0]
-4.000000	0	6	[0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0]
-4.000000	0	7	[0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0]
-4.000000	0	6	[1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0]
-4.000000	0	8	[1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0]
-4.000000	0	4	[0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1]
-4.000000	0	5	[1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0]
-4.000000	0	4	[1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0]
-4.000000	0	6	[0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1]
-4.000000	0	5	[1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1]
-4.000000	0	3	[0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0]
-4.000000	0	4	[1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1]
-4.000000	0	2	[0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1]
-4.000000	0	3	[0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1]
-4.000000	0	6	[0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0]
-4.000000	0	8	[0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1]
-4.000000	0	18	[0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 1]
-4.000000	0	2	[0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0]
-4.000000	0	7	[0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1]
-4.000000	0	7	[1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1]
-4.000000	0	4	[1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0]
-4.000000	0	3	[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1]
-4.000000	0	9	[0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 1]
-4.000000	0	11	[0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1]
-4.000000	0	1	[1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
-4.000000	0	4	[0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0]
